timestamp,equity
1772378047000,10000.00
1772381647000,10000.00
1772385247000,10000.00
1772388847000,10000.00
1772392447000,10000.00
1772396047000,10000.00
1772399647000,10000.00
1772403247000,10000.00
1772406847000,10000.00
1772410447000,10000.00
1772414047000,10000.00
1772417647000,10000.00
1772421247000,10000.00
1772424847000,10000.00
1772428447000,10000.00
1772432047000,10000.00
1772435647000,10000.00
1772439247000,10000.00
1772442847000,10000.00
1772446447000,10000.00
1772450047000,10000.00
1772453647000,10000.00
1772457247000,10000.00
1772460847000,10000.00
1772464447000,10000.00
1772468047000,10000.00
1772471647000,10000.00
1772475247000,10000.00
1772478847000,10000.00
1772482447000,10000.00
1772486047000,10000.00
1772489647000,10000.00
1772493247000,10000.00
1772496847000,10000.00
1772500447000,10000.00
1772504047000,10000.00
1772507647000,10000.00
1772511247000,10000.00
1772514847000,10000.00
1772518447000,10000.00
1772522047000,10000.00
1772525647000,10000.00
1772529247000,10000.00
1772532847000,10000.00
1772536447000,10000.00
1772540047000,10000.00
1772543647000,10000.00
1772547247000,10000.00
1772550847000,10000.00
1772554447000,10000.00
1772558047000,10000.00
1772561647000,10000.00
1772565247000,10000.00
1772568847000,10000.00
1772572447000,10000.00
1772576047000,10000.00
1772579647000,10000.00
1772583247000,10000.00
1772586847000,10000.00
1772590447000,10000.00
1772594047000,10000.00
1772597647000,10000.00
1772601247000,10000.00
1772604847000,10000.00
1772608447000,10000.00
1772612047000,10000.00
1772615647000,10000.00
1772619247000,10000.00
1772622847000,10000.00
1772626447000,10000.00
1772630047000,10000.00
1772633647000,10000.00
1772637247000,10000.00
1772640847000,10000.00
1772644447000,10000.00
1772648047000,10000.00
1772651647000,10000.00
1772655247000,10000.00
1772658847000,10000.00
1772662447000,10000.00
1772666047000,10000.00
1772669647000,10000.00
1772673247000,10000.00
1772676847000,10000.00
1772680447000,10000.00
1772684047000,10000.00
1772687647000,10000.00
1772691247000,10000.00
1772694847000,10000.00
1772698447000,10000.00
1772702047000,10000.00
1772705647000,10000.00
1772709247000,10000.00
1772712847000,10000.00
1772716447000,10000.00
1772720047000,10000.00
1772723647000,10000.00
1772727247000,10000.00
1772730847000,10000.00
1772734447000,10000.00
1772738047000,10000.00
1772741647000,10000.00
1772745247000,10000.00
1772748847000,10000.00
1772752447000,10000.00
1772756047000,10000.00
1772759647000,10000.00
1772763247000,10000.00
1772766847000,10000.00
1772770447000,10000.00
1772774047000,10000.00
1772777647000,10000.00
1772781247000,10000.00
1772784847000,10000.00
1772788447000,10000.00
1772792047000,10000.00
1772795647000,10000.00
1772799247000,10000.00
1772802847000,10000.00
1772806447000,10000.00
1772810047000,10000.00
1772813647000,10000.00
1772817247000,10000.00
1772820847000,10000.00
1772824447000,10000.00
1772828047000,10000.00
1772831647000,10000.00
1772835247000,10000.00
1772838847000,10000.00
1772842447000,10000.00
1772846047000,10000.00
1772849647000,10000.00
1772853247000,10000.00
1772856847000,10000.00
1772860447000,10000.00
1772864047000,10000.00
1772867647000,10000.00
1772871247000,10000.00
1772874847000,10000.00
1772878447000,10000.00
1772882047000,10000.00
1772885647000,10000.00
1772889247000,10000.00
1772892847000,10000.00
1772896447000,10000.00
1772900047000,10000.00
1772903647000,10000.00
1772907247000,10000.00
1772910847000,10000.00
1772914447000,10000.00
1772918047000,10000.00
1772921647000,10000.00
1772925247000,10000.00
1772928847000,10000.00
1772932447000,10000.00
1772936047000,10000.00
1772939647000,10000.00
1772943247000,10000.00
1772946847000,10000.00
1772950447000,10000.00
1772954047000,10000.00
1772957647000,10000.00
1772961247000,10000.00
1772964847000,10000.00
1772968447000,10000.00
1772972047000,10000.00
1772975647000,10000.00
1772979247000,10000.00
1772982847000,10000.00
1772986447000,10000.00
1772990047000,10000.00
1772993647000,10000.00
1772997247000,10000.00
1773000847000,10000.00
1773004447000,10000.00
1773008047000,10000.00
1773011647000,10000.00
1773015247000,10000.00
1773018847000,10000.00
1773022447000,10000.00
1773026047000,10000.00
1773029647000,10000.00
1773033247000,10000.00
1773036847000,10000.00
1773040447000,10000.00
1773044047000,10000.00
1773047647000,10000.00
1773051247000,10000.00
1773054847000,10000.00
1773058447000,10000.00
1773062047000,10000.00
1773065647000,10000.00
1773069247000,10000.00
1773072847000,10000.00
1773076447000,10000.00
1773080047000,10000.00
1773083647000,10000.00
1773087247000,10000.00
1773090847000,10000.00
1773094447000,10000.00
1773098047000,10000.00
1773101647000,10000.00
1773105247000,10000.00
1773108847000,10000.00
1773112447000,10000.00
1773116047000,10000.00
1773119647000,10000.00
1773123247000,10000.00
1773126847000,10000.00
1773130447000,10000.00
1773134047000,10000.00
1773137647000,10000.00
1773141247000,10000.00
1773144847000,10000.00
1773148447000,10000.00
1773152047000,10000.00
1773155647000,10000.00
1773159247000,10000.00
1773162847000,10000.00
1773166447000,10000.00
1773170047000,10000.00
1773173647000,10000.00
1773177247000,10000.00
1773180847000,10000.00
1773184447000,10000.00
1773188047000,10000.00
1773191647000,10000.00
1773195247000,10000.00
1773198847000,10000.00
1773202447000,10000.00
1773206047000,10000.00
1773209647000,10000.00
1773213247000,10000.00
1773216847000,10000.00
1773220447000,10000.00
1773224047000,10000.00
1773227647000,10000.00
1773231247000,10000.00
1773234847000,10000.00
1773238447000,10000.00
1773242047000,10000.00
1773245647000,10000.00
1773249247000,10000.00
1773252847000,10000.00
1773256447000,10000.00
1773260047000,10000.00
1773263647000,10000.00
1773267247000,10000.00
1773270847000,10000.00
1773274447000,10000.00
1773278047000,10000.00
1773281647000,10000.00
1773285247000,10000.00
1773288847000,10000.00
1773292447000,10000.00
1773296047000,10000.00
1773299647000,10000.00
1773303247000,10000.00
1773306847000,10000.00
1773310447000,10000.00
1773314047000,10000.00
1773317647000,10000.00
1773321247000,10000.00
1773324847000,10000.00
1773328447000,10000.00
1773332047000,10000.00
1773335647000,10000.00
1773339247000,10000.00
1773342847000,10000.00
1773346447000,10000.00
1773350047000,10000.00
1773353647000,10000.00
1773357247000,10000.00
1773360847000,10000.00
1773364447000,10000.00
1773368047000,10000.00
1773371647000,10000.00
1773375247000,10000.00
1773378847000,10000.00
1773382447000,10000.00
1773386047000,10000.00
1773389647000,10000.00
1773393247000,10000.00
1773396847000,10000.00
1773400447000,10000.00
1773404047000,10000.00
1773407647000,10000.00
1773411247000,10000.00
1773414847000,10000.00
1773418447000,10000.00
1773422047000,10000.00
1773425647000,10000.00
1773429247000,10000.00
1773432847000,10000.00
1773436447000,10000.00
1773440047000,10000.00
1773443647000,10000.00
1773447247000,10000.00
1773450847000,10000.00
1773454447000,10000.00
1773458047000,10000.00
1773461647000,10000.00
1773465247000,10000.00
1773468847000,10000.00
1773472447000,10000.00
1773476047000,10000.00
1773479647000,10000.00
1773483247000,10000.00
1773486847000,10000.00
1773490447000,10000.00
1773494047000,10000.00
1773497647000,10000.00
1773501247000,10000.00
1773504847000,10000.00
1773508447000,10000.00
1773512047000,10000.00
1773515647000,10000.00
1773519247000,10000.00
1773522847000,10000.00
1773526447000,10000.00
1773530047000,10000.00
1773533647000,10000.00
1773537247000,10000.00
1773540847000,10000.00
1773544447000,10000.00
1773548047000,10000.00
1773551647000,10000.00
1773555247000,10000.00
1773558847000,10000.00
1773562447000,10000.00
1773566047000,10000.00
1773569647000,10000.00
1773573247000,10000.00
1773576847000,10000.00
1773580447000,10000.00
1773584047000,10000.00
1773587647000,10000.00
1773591247000,10000.00
1773594847000,10000.00
1773598447000,10000.00
1773602047000,10000.00
1773605647000,10000.00
1773609247000,10000.00
1773612847000,10000.00
1773616447000,10000.00
1773620047000,10000.00
1773623647000,10000.00
1773627247000,10000.00
1773630847000,10000.00
1773634447000,10000.00
1773638047000,10000.00
1773641647000,10000.00
1773645247000,10000.00
1773648847000,10000.00
1773652447000,10000.00
1773656047000,10000.00
1773659647000,10000.00
1773663247000,10000.00
1773666847000,10000.00
1773670447000,10000.00
1773674047000,10000.00
1773677647000,10000.00
1773681247000,10000.00
1773684847000,10000.00
1773688447000,10000.00
1773692047000,10000.00
1773695647000,10000.00
1773699247000,10000.00
1773702847000,10000.00
1773706447000,10000.00
1773710047000,10000.00
1773713647000,10000.00
1773717247000,10000.00
1773720847000,10000.00
1773724447000,10000.00
1773728047000,10000.00
1773731647000,10000.00
1773735247000,10000.00
1773738847000,10000.00
1773742447000,10000.00
1773746047000,10000.00
1773749647000,10000.00
1773753247000,10000.00
1773756847000,10000.00
1773760447000,10000.00
1773764047000,10000.00
1773767647000,10000.00
1773771247000,10000.00
1773774847000,10000.00
1773778447000,10000.00
1773782047000,10000.00
1773785647000,10000.00
1773789247000,10000.00
1773792847000,10000.00
1773796447000,10000.00
1773800047000,10000.00
1773803647000,10000.00
1773807247000,10000.00
1773810847000,10000.00
1773814447000,10000.00
1773818047000,10000.00
1773821647000,10000.00
1773825247000,10000.00
1773828847000,10000.00
1773832447000,10000.00
1773836047000,10000.00
1773839647000,10000.00
1773843247000,10000.00
1773846847000,10000.00
1773850447000,10000.00
1773854047000,10000.00
1773857647000,10000.00
1773861247000,10000.00
1773864847000,10000.00
1773868447000,10000.00
1773872047000,10000.00
1773875647000,10000.00
1773879247000,10000.00
1773882847000,10000.00
1773886447000,10000.00
1773890047000,10000.00
1773893647000,10000.00
1773897247000,10000.00
1773900847000,10000.00
1773904447000,10000.00
1773908047000,10000.00
1773911647000,10000.00
1773915247000,10000.00
1773918847000,10000.00
1773922447000,10000.00
1773926047000,10000.00
1773929647000,10000.00
1773933247000,10000.00
1773936847000,10000.00
1773940447000,10000.00
1773944047000,10000.00
1773947647000,10000.00
1773951247000,10000.00
1773954847000,10000.00
1773958447000,10000.00
1773962047000,10000.00
1773965647000,10000.00
1773969247000,10000.00
1773972847000,10000.00
1773976447000,10000.00
