timestamp,equity
1771525462000,10000.00
1771529062000,10000.00
1771532662000,10000.00
1771536262000,10000.00
1771539862000,10000.00
1771543462000,10000.00
1771547062000,10000.00
1771550662000,10000.00
1771554262000,10000.00
1771557862000,10000.00
1771561462000,10000.00
1771565062000,10000.00
1771568662000,10000.00
1771572262000,10000.00
1771575862000,10000.00
1771579462000,10000.00
1771583062000,10000.00
1771586662000,10000.00
1771590262000,10000.00
1771593862000,10000.00
1771597462000,10000.00
1771601062000,10000.00
1771604662000,10000.00
1771608262000,10000.00
1771611862000,10000.00
1771615462000,10000.00
1771619062000,10000.00
1771622662000,10000.00
1771626262000,10000.00
1771629862000,10000.00
1771633462000,10000.00
1771637062000,10000.00
1771640662000,10000.00
1771644262000,10000.00
1771647862000,10000.00
1771651462000,10000.00
1771655062000,10000.00
1771658662000,10000.00
1771662262000,10000.00
1771665862000,10000.00
1771669462000,10000.00
1771673062000,10000.00
1771676662000,10000.00
1771680262000,10000.00
1771683862000,10000.00
1771687462000,10000.00
1771691062000,10000.00
1771694662000,10000.00
1771698262000,10000.00
1771701862000,10000.00
1771705462000,10000.00
1771709062000,10000.00
1771712662000,10000.00
1771716262000,10000.00
1771719862000,10000.00
1771723462000,10000.00
1771727062000,10000.00
1771730662000,10000.00
1771734262000,10000.00
1771737862000,10000.00
1771741462000,10000.00
1771745062000,10000.00
1771748662000,10000.00
1771752262000,10000.00
1771755862000,10000.00
1771759462000,10000.00
1771763062000,10000.00
1771766662000,10000.00
1771770262000,10000.00
1771773862000,10000.00
1771777462000,10000.00
1771781062000,10000.00
1771784662000,10000.00
1771788262000,10000.00
1771791862000,10000.00
1771795462000,10000.00
1771799062000,10000.00
1771802662000,10000.00
1771806262000,10000.00
1771809862000,10000.00
1771813462000,10000.00
1771817062000,10000.00
1771820662000,10000.00
1771824262000,10000.00
1771827862000,10000.00
1771831462000,10000.00
1771835062000,10000.00
1771838662000,10000.00
1771842262000,10000.00
1771845862000,10000.00
1771849462000,10000.00
1771853062000,10000.00
1771856662000,10000.00
1771860262000,10000.00
1771863862000,10000.00
1771867462000,10000.00
1771871062000,10000.00
1771874662000,10000.00
1771878262000,10000.00
1771881862000,10000.00
1771885462000,10000.00
1771889062000,10000.00
1771892662000,10000.00
1771896262000,10000.00
1771899862000,10000.00
1771903462000,10000.00
1771907062000,10000.00
1771910662000,10000.00
1771914262000,10000.00
1771917862000,10000.00
1771921462000,10000.00
1771925062000,10000.00
1771928662000,10000.00
1771932262000,10000.00
1771935862000,10000.00
1771939462000,10000.00
1771943062000,10000.00
1771946662000,10000.00
1771950262000,10000.00
1771953862000,10000.00
1771957462000,10000.00
1771961062000,10000.00
1771964662000,10000.00
1771968262000,10000.00
1771971862000,10000.00
1771975462000,10000.00
1771979062000,10000.00
1771982662000,10000.00
1771986262000,10000.00
1771989862000,10000.00
1771993462000,10000.00
1771997062000,10000.00
1772000662000,10000.00
1772004262000,10000.00
1772007862000,10000.00
1772011462000,10000.00
1772015062000,10000.00
1772018662000,10000.00
1772022262000,10000.00
1772025862000,10000.00
1772029462000,10000.00
1772033062000,10000.00
1772036662000,10000.00
1772040262000,10000.00
1772043862000,10000.00
1772047462000,10000.00
1772051062000,10000.00
1772054662000,10000.00
1772058262000,10000.00
1772061862000,10000.00
1772065462000,10000.00
1772069062000,10000.00
1772072662000,10000.00
1772076262000,10000.00
1772079862000,10000.00
1772083462000,10000.00
1772087062000,10000.00
1772090662000,10000.00
1772094262000,10000.00
1772097862000,10000.00
1772101462000,10000.00
1772105062000,10000.00
1772108662000,10000.00
1772112262000,10000.00
1772115862000,10000.00
1772119462000,10000.00
1772123062000,10000.00
1772126662000,10000.00
1772130262000,10000.00
1772133862000,10000.00
1772137462000,10000.00
1772141062000,10000.00
1772144662000,10000.00
1772148262000,10000.00
1772151862000,10000.00
1772155462000,10000.00
1772159062000,10000.00
1772162662000,10000.00
1772166262000,10000.00
1772169862000,10000.00
1772173462000,10000.00
1772177062000,10000.00
1772180662000,10000.00
1772184262000,10000.00
1772187862000,10000.00
1772191462000,10000.00
1772195062000,10000.00
1772198662000,10000.00
1772202262000,10000.00
1772205862000,10000.00
1772209462000,10000.00
1772213062000,10000.00
1772216662000,10000.00
1772220262000,10000.00
1772223862000,10000.00
1772227462000,10000.00
1772231062000,10000.00
1772234662000,10000.00
1772238262000,10000.00
1772241862000,10000.00
1772245462000,10000.00
1772249062000,10000.00
1772252662000,10000.00
1772256262000,10000.00
1772259862000,10000.00
1772263462000,10000.00
1772267062000,10000.00
1772270662000,10000.00
1772274262000,10000.00
1772277862000,10000.00
1772281462000,10000.00
1772285062000,10000.00
1772288662000,10000.00
1772292262000,10000.00
1772295862000,10000.00
1772299462000,10000.00
1772303062000,10000.00
1772306662000,10000.00
1772310262000,10000.00
1772313862000,10000.00
1772317462000,10000.00
1772321062000,10000.00
1772324662000,10000.00
1772328262000,10000.00
1772331862000,10000.00
1772335462000,10000.00
1772339062000,10000.00
1772342662000,10000.00
1772346262000,10000.00
1772349862000,10000.00
1772353462000,10000.00
1772357062000,10000.00
1772360662000,10000.00
1772364262000,10000.00
1772367862000,10000.00
1772371462000,10000.00
1772375062000,10000.00
1772378662000,10000.00
1772382262000,10000.00
1772385862000,10000.00
1772389462000,10000.00
1772393062000,10000.00
1772396662000,10000.00
1772400262000,10000.00
1772403862000,10000.00
1772407462000,10000.00
1772411062000,10000.00
1772414662000,10000.00
1772418262000,10000.00
1772421862000,10000.00
1772425462000,10000.00
1772429062000,10000.00
1772432662000,10000.00
1772436262000,10000.00
1772439862000,10000.00
1772443462000,10000.00
1772447062000,10000.00
1772450662000,10000.00
1772454262000,10000.00
1772457862000,10000.00
1772461462000,10000.00
1772465062000,10000.00
1772468662000,10000.00
